District,shopId,user_name,shop_name,last_login_time,last_tp_ack_date,last_ob_date,last_sold_date
Agra,"30914","30914",( 30914) HATHIGHAT- 18608 (B),,,,
Agra,"30916","30916",( 30916) MASTA KI BAGICHI- 18711 (B),,,,
Agra,"30922","30922",( 30922) SYAHIPURA (S.H. SE 220 MTR. SE ADHIK KI DURI PAR)- 23977 (B),,,,
Agra,"30931","30931",( 30931) NAGLA SUCHAINA- 28888 (B),,,,
Agra,"30978","30978",( 30978) BADOBARAKALAN (BELAI PURA)- 20169 (B),,,,
Agra,"30982","30982",( 30982) HARIPARWAT- 16375 (B),"2022-05-02 16:33:21.0",,,
Agra,"30986","30986",( 30986) DIWANI CHAURAHA- 16565 (B),,,,
Agra,"30992","30992",( 30992) DHAKRAN- 20454 (B),,,,
Agra,"31001","31001",( 31001) BARHAN- 25272 (B),,,,
Agra,"31002","31002",( 31002) LAKHAN PURA MOD- 28738 (B),,,,
Agra,"31004","31004",( 31004) KAULARI KALAN- 28725 (B),,,,
Agra,"31005","31005",( 31005) FATEHABAD SHEHAR- 28682 (B),,,,
Agra,"31006","31006",( 31006) SAHID NAGAR NO.1- 28256 (B),,,,
Agra,"31009","31009",( 31009) SIKANDRA CHAURAHA- 28957 (B),,,,
Agra,"31011","31011",( 31011) BHAGWAN TALKIS CHAURAHA NO-2(AATMARAM HONDA AGENCY SE KAUSHALPUR MOD TAK- 28608 (B),,,,
Agra,"31018","31018",( 31018) IT KI MANDI- 17929 (B),,,,
KanpurDehat,"31074","31074",( 31074) MEGHAN- 25430 (B),,,,
KanpurDehat,"31076","31076",( 31076) BEDAMAU- 27965 (B),,,,
KanpurDehat,"31078","31078",( 31078) PADAAV (CHAPARGHATA)- 27990 (B),,,,
KanpurDehat,"31079","31079",( 31079) ANGATPUR- 28000 (B),,,,
KanpurDehat,"31081","31081",( 31081) LALPUR RAIPALPUR- 28126 (B),,,,
KanpurDehat,"31085","31085",( 31085) SARDARPUR- 28315 (B),,,,
KanpurDehat,"31089","31089",( 31089) AJANPUR INDAUTI- 28542 (B),,,,
KanpurDehat,"31090","31090",( 31090) KASHIPUR- 28612 (B),,,,
Agra,"31100","31100",( 31100) NAGLA BHOLA- 19622 (B),,,,
Ayodhya,"31192","31192",( 31192) JAIL KE PICHAY TAXI STAND- 15385 (B),,,,
Ayodhya,"31195","31195",( 31195) TAKIYA- 18521 (B),,,,
Pryagraj,"31321","31321",( 31321) STATION ROAD NO. 01 (HOTEL SUNCITY TO UNITED TOWER)- 4215 (B),,,,
Pryagraj,"33395","33395",( 33395) JAIL ROAD (LEPROSI CHAURAHE SE JAIL ROAD CHAUKI TAK),"2022-05-02 14:08:31.0",,,
Pryagraj,"33414","33414",( 33414) STAINALY ROAD- 14132 (B),,,,
Pryagraj,"33420","33420",( 33420) KAMLA NEHRU ROAD- 14298 (B),,,,
Pryagraj,"33505","33505",( 33505) STATION ROAD NO. 2- 17450 (B),,,,
Pryagraj,"33529","33529",( 33529) MUTTHIGANJ NO. 2 (MUTTIGANJ CHAURAHE SE BHAGVANDAS MITHAI DUKAN TAK)- 20452 (B),,,,
Pryagraj,"33531","33531",( 33531) JOHNSTONGANJ- 29798 (B),,,,
Pryagraj,"33532","33532",( 33532) CHAUK- 29799 (B),,,,
Pryagraj,"33534","33534",( 33534) STAINALY ROAD- 29803 (B),,,,
Pryagraj,"33541","33541",( 33541) CHAUKHATA (LOHRA)( 33541),,,,
Pryagraj,"33544","33544",( 33544) KAMLA NEHRU ROAD- 30381 (B),,,,
KanpurNagar,"33549","33549",( 33549) MALL ROAD- 25574 (B),,,,
Pryagraj,"33552","33552",( 33552) KARAMAT KI CHAUKI- 18158 (B),,,,
Pryagraj,"33563","33563",( 33563) AMJADGANJ- 18832 (B),,,,
Pryagraj,"33566","33566",( 33566) KALYANI DEVI- 13470 (B),,,,
Pryagraj,"33570","33570",( 33570) TRANSPORT NAGAR- 13489 (B),,,,
Pryagraj,"33581","33581",( 33581) UMARPUR NEEVA- 19189 (B),,,,
Pryagraj,"33598","33598",( 33598) PREETAM NAGAR-KANHAIPUR- 13924 (B),,,,
Unnao,"33599","33599",( 33599) BABUGANJ- 23665 (B),,,,
Unnao,"33600","33600",( 33600) PURA BARAUNA- 26435 (B),,,,
Unnao,"33601","33601",( 33601) R.S. CHAURAHA BANGARMAU- 26994 (B),"2022-05-01 15:20:46.0","2022-05-01 15:01:49.0",,"2022-05-01 15:24:49.0"
Pryagraj,"33606","33606",( 33606) SWADESI COTTON MILL- 20791 (B),,,,
Pryagraj,"33608","33608",( 33608) LALGOPAL GANJ- 13972 (B),,,,
Pryagraj,"33641","33641",( 33641) KEEDGANJ NO. 1 (THANE SE 250 MITER)- 20939 (B),,,,
Pryagraj,"33644","33644",( 33644) KEEDGANJ NO. 2 (KAJAL CINEMA SE VISWAMITRA CINEMA KE BEACH)- 20965 (B),,,,
Lucknow,"33645","33645",( 33645) CHARBAGH NEAR MEGHA HOTEL- 16911 (B),,,,
Pryagraj,"33653","33653",( 33653) GAUGHAT NO. 2 - 21048 (B),,,,
Pryagraj,"33655","33655",( 33655) MADHVAPUR- 21095 (B),,,,
Lucknow,"33656","33656",( 33656) VIRANDAVAN YOJNA SECTOR - 6 NEAR RAILWAY CROSSING,"2022-05-02 17:15:03.0",,,
Pryagraj,"33660","33660",( 33660) LOTADH- 24866 (B),"2022-05-02 15:54:37.0","2022-05-02 15:34:33.0",,"2022-05-02 15:36:03.0"
Lucknow,"33699","33699",( 33699) GOLAGANJ- 28191 (B),"2022-05-02 13:43:00.0","2022-05-02 13:43:51.0",,"2022-05-02 13:44:13.0"
Lucknow,"33701","33701",( 33701) M G MARG- 22021 (B),"2022-05-02 14:11:40.0","2022-04-27 19:29:48.0",,"2022-05-01 15:10:13.0"
Pryagraj,"33702","33702",( 33702) COLONELGANJ- 29180 (B),,,,
Pryagraj,"33708","33708",( 33708) HASHIMPUR- 29188 (B),,,,
Lucknow,"33709","33709",( 33709) KAPOORTHALA N0-2 (500 METERS TOWARDS DANDHIYA BAZAR)- 22214 (B),,,,
Lucknow,"33713","33713",( 33713) MARUTI NAGAR I I M ROAD- 22503 (B),,,,
Lucknow,"33715","33715",( 33715) CHARBAGH- 22594 (B),,,,
Pryagraj,"33718","33718",( 33718) SOHBATIYABAG- 29202 (B),,,,
Pryagraj,"33722","33722",( 33722) SWARAJNAGAR- 29203 (B),,,,
Lucknow,"33723","33723",( 33723) CHOWK- 22762 (B),,,,
Pryagraj,"33726","33726",( 33726) TELIARGANJ- 29211 (B),,,,
Pryagraj,"33730","33730",( 33730) ALOPIBAG- 29226 (B),,,,
Lucknow,"33731","33731",( 33731) TALKATORA ROAD- 22822 (B),,,,
Pryagraj,"33732","33732",( 33732) LAUTHER ROAD(MEDICAL CHAURAHE TAK)- 29236 (B),,,,
Lucknow,"33735","33735",( 33735) NARAHI SABZI MANDI- 28757 (B),,,,
Pryagraj,"33738","33738",( 33738) WAJIDPUR- 29398 (B),,,,
Barabanki,"33739","33739",( 33739) JALALPUR- 11757 (B),,,,
Barabanki,"33742","33742",( 33742) RAMNAGAR NO-2 (BARABANKI BAHRAICH ROAD PAR)- 13743 (B),,,,
Barabanki,"33744","33744",( 33744) GANESHPUR MOD (PARIWAHAN NIGAM DHAABE KE PASS)- 13753 (B),,,,
Barabanki,"33745","33745",( 33745) BHILWAL- 8688 (B),,,,
Barabanki,"33746","33746",( 33746) GANESHPUR MOD- 9197 (B),,,,
Pryagraj,"33751","33751",( 33751) NORTH MALAKA- 29810 (B),,,,
Pryagraj,"33759","33759",( 33759) SOUTH MALAKA (DOTPUL SABJI MANDI KE PASS)- 29814 (B),,,,
Pryagraj,"33760","33760",( 33760) ZERO ROAD- 29815 (B),,,,
Lucknow,"33762","33762",( 33762) ASHOK MARG NEAR GOMTI BRIDGE (NEAR PETROL PUMP)- 28908 (B),"2022-05-02 12:49:51.0","2022-04-28 15:17:01.0",,"2022-04-29 11:11:13.0"
Lucknow,"33764","33764",( 33764) SIKANDARBAGH CHAURAHA SE DAINIK JAGRAN CHAURAHA KE MADHYA- 28877 (B),,,,
Pryagraj,"33768","33768",( 33768) KANPUR ROAD- 29816 (B),,,,
Pryagraj,"33770","33770",( 33770) CIVIL LINES- 29818 (B),,,,
Lucknow,"33771","33771",( 33771) CAPITAL CINEMA SE NAGAR NIGAM KARYALAYA KE MADHYA HAZRATGANJ- 28961 (B),,,,
Pryagraj,"33772","33772",( 33772) MADHOKA- 29821 (B),,,,
Pryagraj,"33774","33774",( 33774) PAGUAAR- 29878 (B),,,,
Lucknow,"33776","33776",( 33776) NIRALA NAGAR- 29273 (B),,,,
Pryagraj,"33777","33777",( 33777) BHAGVATPUR MOD- 30359 (B),,,,
Lucknow,"33826","33826",( 33826) AMINABAD (NEAR REMCO LAUNDRY)- 29608 (B),,,,
Gonda,"33886","33886",( 33886) BARGAON- 5407 (B),,,,
Gonda,"33887","33887",( 33887) CIVIL LINE- 5414 (B),,,,
Lucknow,"33893","33893",( 33893) CANTT ROAD ODEAN CINEMA (NEAR HUSAINGANJ CHAURAHA)- 29857 (B),,,,
Lucknow,"33894","33894",( 33894) HUSAINGANJ (NEAR UDAIGANJ)- 28818 (B),,,,
Lucknow,"33897","33897",( 33897) KAISERBAGH NEAR BUS STATION (PS KAISERBAGH)- 29868 (B),"2022-05-02 17:03:04.0",,,
Lucknow,"33904","33904",( 33904) SHASTRI NAGAR NEAR RAILWAY CROSSING- 29863 (B),,,,
Gonda,"33905","33905",( 33905) DURJANPUR GHAT- 10449 (B),,,,
Lucknow,"33906","33906",( 33906) SHYAM NAGAR (NEAR MANAK NAGAR STATION)- 30117 (B),"2022-05-02 13:28:39.0","2022-05-01 12:56:00.0",,"2022-05-02 18:30:11.0"
Lucknow,"33908","33908",( 33908) LILMATHA (NEAR TEMPO STAND )- 29604 (B),"2022-04-30 16:19:21.0","2022-04-30 16:15:45.0",,"2022-04-30 16:20:45.0"
Barabanki,"33910","33910",( 33910) BHILWAL- 6642 (B),,,,
Barabanki,"33911","33911",( 33911) BHIKHRA- 29475 (B),,,,
Lucknow,"33913","33913",( 33913) BANSMANDI- 29849 (B),,,,
Gonda,"33915","33915",( 33915) BHAURIGANJ- 11071 (B),,,,
Lucknow,"33916","33916",( 33916) NAKA (NAKA CHAURAHE KE PASS)- 29562 (B),,,,
Lucknow,"33937","33937",( 33937) MAVAIYA (OVER BRIDGE NEAR RAILWAY CROSSING)- 29568 (B),"2022-05-02 14:21:12.0","2022-04-28 15:53:24.0",,"2022-05-02 18:21:20.0"
Lucknow,"33982","33982",( 33982) NIWAZGANJ- 29870 (B),,,,
Lucknow,"33984","33984",( 33984) AGHAMEER DYODHI (SUBHASH MARG PS CHOWK)- 29851 (B),,,,
Lucknow,"33987","33987",( 33987) SALEMPUR PATORA- 29998 (B),,,,
Lucknow,"33990","33990",( 33990) MOHAMMADPUR SARAIYA BANKENAGAR CHAURAHA (PS BKT)- 30230 (B),,,,
Gonda,"33992","33992",( 33992) CHAPIYA- 6101 (B),,,,
Lucknow,"33993","33993",( 33993) HARDOIYA MODH NARYANPUR SAMPARK MARG- 30253 (B),,,,
Lucknow,"33994","33994",( 33994) DIGHARI MOD (NIGOHA NAGRAM ROAD) PS NIGOHAN- 30343 (B),,,,
Lucknow,"33995","33995",( 33995) BHASDHA AATA MILL- 30347 (B),,,,
Lucknow,"33996","33996",( 33996) KUBAHARA (PS NAGRAM)- 30334 (B),,,,
Lucknow,"33999","33999",( 33999) BAWLI CHOWKI- 29921 (B),,,,
KanpurNagar,"34011","34011",( 34011) SWAROOP NAGAR- 25695 (B),,,,
KanpurNagar,"34012","34012",( 34012) ARYA NAGAR- 25744 (B),,,,
KanpurNagar,"34013","34013",( 34013) PHOOL BAGH L I C BUILDING- 26483 (B),,,,
KanpurNagar,"34015","34015",( 34015) LAL BANGLA- 26495 (B),,,,
KanpurNagar,"34016","34016",( 34016) SHYAM NAGAR P A C MOD- 26571 (B),,,,
KanpurNagar,"34017","34017",( 34017) SUTAR KHANA- 26776 (B),,,,
Lucknow,"34018","34018",( 34018) AKBAR NAGAR(KUKREL PUL KE NIKAT FAIZABAD ROAD )- 29372 (B),,,,
KanpurNagar,"34021","34021",( 34021) COLLECTOR GANJ- 26824 (B),,,,
Lucknow,"34022","34022",( 34022) NISHATGANJ (NEAR PAPER MILL TIRAHA NEAR POLICE CHAUKI )- 29014 (B),,,,
KanpurNagar,"34023","34023",( 34023) MALL ROAD NO 4 GHASIYARI MANDI EXPRESS ROAD- 26845 (B),,,,
KanpurNagar,"34024","34024",( 34024) GOWARDHAN PURWA GOSHALA CHOURAHA- 26883 (B),,,,
KanpurNagar,"34025","34025",( 34025) BARA DEVI- 26984 (B),,,,
KanpurNagar,"34026","34026",( 34026) HEERA GANJ (GAANDHI NAGAR)- 27017 (B),,,,
KanpurNagar,"34027","34027",( 34027) ASHOK NAGAR- 27124 (B),,,,
KanpurNagar,"34029","34029",( 34029) P ROAD- 27134 (B),,,,
KanpurNagar,"34030","34030",( 34030) RAWATPUR- 27148 (B),"2022-04-30 17:17:52.0","2022-04-30 17:19:00.0",,"2022-04-30 17:26:41.0"
Lucknow,"34031","34031",( 34031) KURSI ROAD FAMILY BAZAR SE 100 METER KI PARIDHI MEIN- 30091 (B),,,,
Lucknow,"34032","34032",( 34032) ALIGANJ SECTOR-K(PURNIYA CROSSING SE PURNIYA CHAURAHE TAK)- 29064 (B),,,,
KanpurNagar,"34033","34033",( 34033) GURU DEV CHOURAHA- 27179 (B),"2022-04-30 17:42:23.0","2022-04-30 17:42:57.0",,"2022-04-30 17:48:24.0"
Lucknow,"34034","34034",( 34034) ALIGANJ (ITI CHAURAHA SE DANDAHIYA PURNIYA MOR TAK)- 29421 (B),,,,
KanpurNagar,"34035","34035",( 34035) SHAKHAHARI- 27206 (B),,,,
KanpurNagar,"34036","34036",( 34036) SHASHTRI NAGAR- 27208 (B),,,,
KanpurNagar,"34038","34038",( 34038) K D A MARKET RAVE 3 KE PAS- 27311 (B),,,,
KanpurNagar,"34039","34039",( 34039) RAINA MARKET- 27416 (B),,,,
KanpurNagar,"34040","34040",( 34040) RAJENDRA BIHAR- 27283 (B),,,,
KanpurNagar,"34041","34041",( 34041) PARED _ BHARGAV NURSING HOME ROAD- 27347 (B),,,,
KanpurNagar,"34045","34045",( 34045) KAAR SETT CHOURAHA- 27370 (B),,,,
KanpurNagar,"34047","34047",( 34047) CIVIL LINE MYURE MIL KE PASS- 27383 (B),,,,
KanpurNagar,"34049","34049",( 34049) RAAM BAGH- 27397 (B),,,,
KanpurNagar,"34050","34050",( 34050) SWAROOP NAGAR- 27403 (B),,,,
KanpurNagar,"34052","34052",( 34052) KISAN NAGAR- 27268 (B),,,,
KanpurNagar,"34054","34054",( 34054) PANKI- 27518 (B),,,,
KanpurNagar,"34055","34055",( 34055) BARRA 2- 27479 (B),"2022-05-01 20:24:24.0","2022-05-01 20:25:31.0",,"2022-05-01 20:25:49.0"
KanpurNagar,"34056","34056",( 34056) DADA NAGAR- 27503 (B),,,,
KanpurNagar,"34057","34057",( 34057) JANTA NAGAR BARRA 7- 27555 (B),,,,
KanpurNagar,"34058","34058",( 34058) BARRA GAO- 27597 (B),,,,
KanpurNagar,"34066","34066",( 34066) LAL BANGLA N.1 (KALI BAADI)- 26467 (B),"2022-05-01 13:16:59.0","2022-05-01 13:15:55.0",,"2022-05-01 13:17:21.0"
KanpurNagar,"34075","34075",( 34075) BIRHANA ROAD N0.1 NEAR NAURANG TALKIES- 26057 (B),,,,
KanpurNagar,"34077","34077",( 34077) PHOOL BAGH- 26089 (B),,,,
KanpurNagar,"34089","34089",( 34089) SUTAR KHANA- 26793 (B),,,,
KanpurNagar,"34090","34090",( 34090) HALSI ROAD- 26831 (B),,,,
KanpurNagar,"34091","34091",( 34091) BIRAHANA ROAD N.-2 KAPDA MARKET- 26857 (B),,,,
KanpurNagar,"34093","34093",( 34093) NEW AZAD NAGAR- 20615 (B),,,,
KanpurNagar,"34100","34100",( 34100) SHASHTRI NAGAR- 27180 (B),,,,
KanpurNagar,"34102","34102",( 34102) BHANNANA PURWA- 27237 (B),,,,
KanpurNagar,"34104","34104",( 34104) KALYANPUR- 27320 (B),,,,
KanpurNagar,"34105","34105",( 34105) RAMBAG- 27504 (B),,,,
KanpurNagar,"34106","34106",( 34106) LAL BANGLA- 18255 (B),"2022-05-01 12:16:52.0","2022-05-01 12:19:59.0",,"2022-05-01 12:20:10.0"
KanpurNagar,"34109","34109",( 34109) CIVIL LINE N.1 MEYUR MIL CHAURAHA- 27571 (B),,,,
KanpurNagar,"34117","34117",( 34117) SARVODAYA NAGAR- 27388 (B),,,,
KanpurNagar,"34120","34120",( 34120) SACHENDI- 28658 (B),,,,
KanpurNagar,"34123","34123",( 34123) CHAWLA MARKET 2 NANDLAL CHOURAHE TAK- 27640 (B),,,,
Gonda,"34125","34125",( 34125) BAHALOLPUR- 5971 (B),,,,
KanpurNagar,"34126","34126",( 34126) TATYA TOPE NAGAR- 28696 (B),,,,
KanpurNagar,"34130","34130",( 34130) K -BLOCK KIDWAI NAGAR- 26914 (B),,,,
KanpurNagar,"34132","34132",( 34132) Y-1 BLOCK KIDWAI NAGAR- 27040 (B),,,,
Gonda,"34133","34133",( 34133) MAHRAJGANJ- 5991 (B),,,,
Lucknow,"34143","34143",( 34143) TONDIKHEDA (KILE CHAURAHE SE TONDIKHEDA CROSSING KE MADHYA)- 30112 (B),,,,
KanpurNagar,"34167","34167",( 34167) MASWANPUR- 20185 (B),,,,
KanpurNagar,"34170","34170",( 34170) MANDHANA- 21136 (B),,,,
KanpurNagar,"34172","34172",( 34172) VIKAS NAGAR- 20027 (B),,,,
KanpurNagar,"34173","34173",( 34173) NAVEDI- 23205 (B),"2022-05-01 18:42:27.0","2022-05-01 18:38:49.0",,
KanpurNagar,"34177","34177",( 34177) KUSHALPUR,,,,
KanpurNagar,"34186","34186",( 34186) JYORA-KHYORA (KHYORA GAO)- 19973 (B),,,,
KanpurNagar,"34188","34188",( 34188) SARVODAYA NAGAR- 19893 (B),,,,
KanpurNagar,"34190","34190",( 34190) BARRA - 6- 21421 (B),,,,
KanpurNagar,"34191","34191",( 34191) TIWARI CHAURAHA- 19306 (B),,,,
KanpurNagar,"34198","34198",( 34198) AMMUAR- 23407 (B),,,,
Barabanki,"34224","34224",( 34224) GRAM SABHA DHUSEDIYA,,,,
Barabanki,"34228","34228",( 34228) OJHIYAPUR MOD NIKAT DWARIKA COLD STORE KURSI ROAD,,,,
Barabanki,"34229","34229",( 34229) GRAM SABHA SHEKHPUR MAKHDOOMPUR,,,,
Barabanki,"34231","34231",( 34231) GRAM SABHA AKAMBA GHAT,,,,
Barabanki,"34233","34233",( 34233) GRAM SABHA TERASANI,,,,
Barabanki,"34237","34237",( 34237) PARSA TIRAHA,,,,
Barabanki,"34241","34241",( 34241) GRAM SABHA KOLA,,,,
Barabanki,"34247","34247",( 34247) GRAM SABHA ISRAHNA,,,,
Barabanki,"34252","34252",( 34252) SAIDPUR CROSSING,,,,
Pryagraj,"34260","34260",( 34260) LEADER ROAD,,,,
Gonda,"34279","34279",( 34279) BADGAON CHAURAHA,,,,
Gonda,"34284","34284",( 34284) DARJI KUNAA,,,,
Gonda,"34292","34292",( 34292) SHUKLAGANJ IT BHATTHA,,,,
Gonda,"34295","34295",( 34295) AAYAHE,,,,
Gonda,"34298","34298",( 34298) JIGANA BAZAR,,,,
Gonda,"34303","34303",( 34303) POORE SIDHARI,,,,
Gonda,"34306","34306",( 34306) GOHANNAPUR,,,,
Gonda,"34312","34312",( 34312) TULSIPUR MANJHA,,,,
Gonda,"34316","34316",( 34316) KOLHAMPUR,,,,
Gonda,"34320","34320",( 34320) BARBATPUR,,,,
Pryagraj,"34394","34394",( 34394) MEERAPUR,,,,
KanpurDehat,"34435","34435",( 34435) SELHUPUR,,,,
KanpurDehat,"34441","34441",( 34441) BARAJOD MISIRPUR ROAD,,,,
KanpurDehat,"34445","34445",( 34445) TODARPUR,,,,
KanpurDehat,"34450","34450",( 34450) BAHABALPUR,,,,
KanpurDehat,"34454","34454",( 34454) JYOTISH,,,,
KanpurDehat,"34458","34458",( 34458) BUDHAULI,,,,
KanpurDehat,"34462","34462",( 34462) CHAMARUA TERAPUR,,,,
KanpurDehat,"34467","34467",( 34467) SIHURA,,,,
KanpurDehat,"34468","34468",( 34468) PALIYA BANSKHERA,,,,
KanpurDehat,"34469","34469",( 34469) NAYAPURVA,,,,
Gonda,"34482","34482",( 34482) NAI SABJI MANDI,,,,
Gonda,"34484","34484",( 34484) KAHOBA-2,,,,
Gonda,"34486","34486",( 34486) DHEMA,,,,
Gonda,"34488","34488",( 34488) SHUKLAGANJ IT BHATTHA,,,,
Gonda,"34491","34491",( 34491) VISHUNAPUR,,,,
Gonda,"34492","34492",( 34492) KATAHA GHAT,,,,
Gonda,"34493","34493",( 34493) CHHAJAWA,,,,
Gonda,"34495","34495",( 34495) YAQUBGANJ,,,,
Gonda,"34496","34496",( 34496) MASKANWA ROAD MANKAPUR,,,,
Gonda,"34497","34497",( 34497) HABIB NAGAR,,,,
Gonda,"34498","34498",( 34498) TULSIPUR MANJH,,,,
Gonda,"34500","34500",( 34500) GODWA GHAT,,,,
Gonda,"34501","34501",( 34501) ATTHAISA CHAURAHA,,,,
KanpurDehat,"34503","34503",( 34503) MUKTAPUR,,,,
KanpurDehat,"34504","34504",( 34504) MUKTAPUR,,,,
KanpurDehat,"34506","34506",( 34506) AMRAUDHA,,,,
KanpurDehat,"34508","34508",( 34508) CHANDPUR,,,,
KanpurDehat,"34509","34509",( 34509) RASOOLABAD,,,,
Pryagraj,"34622","34622",( 34622) TIKRI,,,,
Lucknow,"34635","34635",( 34635) BAJRANG CHAURAHA ( MO RASULPUR SAHADAT),,,,
Pryagraj,"34646","34646",( 34646) KARIMUDDINPUR,,,,
Lucknow,"34649","34649",( 34649) MARUTI PURAM (FAIZABAD ROAD),"2022-04-30 14:54:24.0","2022-04-30 14:49:27.0",,"2022-04-30 14:54:56.0"
Lucknow,"34657","34657",( 34657) GANDHINAGAR (NEAR KHURAM NAGAR CHAURAHA ),"2022-04-29 11:30:17.0","2022-04-28 13:42:05.0",,"2022-04-29 11:28:11.0"
Pryagraj,"34663","34663",( 34663) NIVIKALA,,,,
Lucknow,"34673","34673",( 34673) SHUKLA CHAURAHA,"2022-05-02 17:14:08.0","2022-05-02 13:48:49.0",,"2022-05-02 13:49:54.0"
Pryagraj,"34676","34676",( 34676) KATAHULA-GAUSPUR,"2022-05-01 21:26:11.0","2022-05-01 15:23:01.0",,"2022-05-01 21:32:59.0"
Unnao,"34687","34687",( 34687) PINDOKHA,,,,
Lucknow,"34689","34689",( 34689) CHITWAPUR ROAD ( P C F BHAWAN SE RANA PRATAP CHOWK KE MADHYA),"2022-04-30 17:34:11.0","2022-04-29 18:41:39.0",,"2022-04-30 17:35:41.0"
Pryagraj,"34691","34691",( 34691) LOKPUR,,,,
Pryagraj,"34698","34698",( 34698) CHIKHDI,,,,
Pryagraj,"34702","34702",( 34702) MAKANPUR,,,,
Unnao,"34703","34703",( 34703) MASVASI (MASVASI SE HAIVATPUR ROAD PR),,,,
Lucknow,"34711","34711",( 34711) CANNT ROAD NEAR ODIYAN CINEMA,"2022-05-02 13:10:09.0",,,
Unnao,"34714","34714",( 34714) RAMPUR GADHAOVA,"2022-05-02 07:48:42.0","2022-05-01 13:58:37.0",,"2022-05-02 07:40:01.0"
Lucknow,"34715","34715",( 34715) SHANTI NAGAR (KANPUR ROAD),,,,
Pryagraj,"34716","34716",( 34716) CHAKHAFIZ URF PURESHEETAL,,,,
Pryagraj,"34720","34720",( 34720) KHURD,,,,
Unnao,"34723","34723",( 34723) MALHIMAU,,,,
Lucknow,"34729","34729",( 34729) SECTOR - O MANSAROVAR YOJNA,,,,
Unnao,"34731","34731",( 34731) LAKHNAPUR,,,,
Pryagraj,"34735","34735",( 34735) JAIRAMPUR-DHUSSA ROAD,,,,
Pryagraj,"34736","34736",( 34736) KARKATEPUR,,,,
Lucknow,"34745","34745",( 34745) NATKUR MOD (GAURI BAZAR-BIJNAUR SAMPARK MARG),,,,
Unnao,"34750","34750",( 34750) NEVADA,,,,
Lucknow,"34751","34751",( 34751) RAHEEM NAGAR PADIYANA,,,,
Pryagraj,"34757","34757",( 34757) RAHUL NAGAR CHAURAHA(GAMRAHTA),,,,
Unnao,"34763","34763",( 34763) GOLHAPUR (BAHLOLPUR),,,,
Lucknow,"34767","34767",( 34767) AURANGABAD JAGIR ( NEAR NARGISH TIMBER STORE),,,,
Lucknow,"34771","34771",( 34771) RAM NAGAR,,,,
Unnao,"34774","34774",( 34774) BHARATKHEDA MOD,,,,
Pryagraj,"34781","34781",( 34781) AUGHAD CHAURAHA(BOMAPUR),,,,
Lucknow,"34785","34785",( 34785) BHAISAMAU,"2022-05-02 15:02:24.0","2022-05-02 15:03:18.0",,"2022-05-02 15:03:31.0"
Unnao,"34789","34789",( 34789) BADI DADIYA,,,,
Lucknow,"34794","34794",( 34794) BHAULI (RAITHA ROAD B. K.T.),,,,
Unnao,"34795","34795",( 34795) KARDAHA,"2022-05-01 17:22:42.0","2022-05-01 16:29:41.0",,"2022-05-01 16:08:25.0"
Lucknow,"34798","34798",( 34798) BEHTA GAON,,,,
Unnao,"34800","34800",( 34800) GULRIHA,"2022-05-01 14:05:14.0","2022-05-01 14:05:58.0",,"2022-05-01 14:07:36.0"
Pryagraj,"34804","34804",( 34804) AHIYAPUR(H.P.PETROLPUMP SE PHOOLPUR KE MADHYA),,,,
Unnao,"34806","34806",( 34806) DULIKHEDA,,,,
Lucknow,"34809","34809",( 34809) FATEHGANJ (HIGHWAY SE 220 METER ANDER),,,,
Unnao,"34811","34811",( 34811) BHAGUKHEDA,,,,
Lucknow,"34812","34812",( 34812) JHAKHARBAGH CHAURAHA,"2022-05-01 18:32:50.0","2022-04-30 15:52:13.0",,"2022-05-01 16:22:13.0"
Lucknow,"34814","34814",( 34814) ASHOK MARG( HAZRATGANJ CHAURAHA SE JAWAHAR HAWAN KE MADHYA),,,,
Unnao,"34815","34815",( 34815) MOHAKAMGANJ,,,,
Lucknow,"34816","34816",( 34816) SASPAN NAHER KE PASS,"2022-05-01 20:57:01.0","2022-04-30 14:51:57.0",,"2022-05-01 20:57:57.0"
Unnao,"34820","34820",( 34820) JAJNPUR,,,,
Pryagraj,"34822","34822",( 34822) INDALPUR GANGOTRI NAGAR( 34822),,,,
Unnao,"34828","34828",( 34828) BAIJUAAMAU,,,,
Unnao,"34831","34831",( 34831) MAHESHKHEDA,,,,
Lucknow,"34835","34835",( 34835) NIRALA NAGAR SE SHANKAR NAGAR ROAD,,,,
Pryagraj,"34836","34836",( 34836) GAHARPUR MALAKIYA,,,,
Lucknow,"34840","34840",( 34840) SEWAI CHAURAHA,"2022-05-02 18:35:36.0",,,
Lucknow,"34842","34842",( 34842) NARHI (SALE TAX OFFICE SE 200 METER KI PARIDHI ME),,,,
Lucknow,"34845","34845",( 34845) BAJRANG CHAURAHA (MO RASULPUR SHADAT),,,,
Lucknow,"34851","34851",( 34851) HANIMAIN TIRAHA,"2022-04-29 14:16:58.0","2022-04-29 13:54:01.0",,"2022-04-29 14:04:34.0"
Lucknow,"34858","34858",( 34858) SAGARA NALA (SKY CRYSTAL TOWER SE ROHTAS APARTMENT KE MADHYA),"2022-05-02 15:46:46.0","2022-05-02 11:50:33.0",,"2022-05-02 11:54:23.0"
Pryagraj,"34861","34861",( 34861) KARANPUR (RAILWAY CROSSING KE PASHCHIM SE ALLENGANJ CAURAHE KE MADHYA),,,,
